season,playerId,firstName,lastName,avgPoints,avgRebounds,avgAssists
1951-52,77853,"Andy","Phillip",11.06,0.80,3.16
1951-52,77859,"John","Pilch",0.57,0.00,0.00
1951-52,77867,"Jim","Pollard",15.54,0.26,0.22
1951-52,77902,"Ray","Ragelis",1.54,0.13,0.03
1951-52,77912,"Sam","Ranzino",2.45,0.03,0.00
1951-52,77913,"George","Ratkovicz",7.55,0.10,0.18
1951-52,77933,"Don","Rehfeldt",6.74,0.00,0.00
1951-52,77941,"John","Rennicke",2.20,0.00,0.00
1951-52,77967,"Arnie","Risen",15.25,1.16,0.24
1951-52,77999,"Red","Rocha",12.86,1.29,0.22
1951-52,78063,"Frank","Saul",8.62,0.00,0.19
1951-52,78066,"Don","Savage",2.38,0.13,0.13
1951-52,78075,"Fred","Schaus",14.09,0.28,0.32
1951-52,78076,"Dolph","Schayes",14.31,7.56,0.69
1951-52,78082,"Herb","Scherer",3.11,0.00,0.00
1951-52,78091,"Howie","Schultz",3.80,0.16,0.08
1951-52,78115,"George","Senesky",8.93,0.64,1.43
1951-52,78117,"Paul","Seymour",9.12,0.12,0.73
1951-52,78125,"Charlie","Share",4.16,0.39,0.08
1951-52,78126,"Bill","Sharman",10.55,0.51,1.27
1951-52,78153,"Connie","Simmons",9.37,0.00,0.53
1951-52,78163,"Zeke","Sinicola",0.67,0.00,0.00
1951-52,78169,"Whitey","Skoog",6.35,0.12,0.15
1951-52,78225,"Odie","Spears",8.92,0.27,0.16
1951-52,78402,"Gene","Vance",2.60,0.00,0.00
1951-52,78405,"Ernie","Vandeweghe",9.55,0.00,0.66
1951-52,78453,"Bobby","Wanzer",15.90,0.10,0.41
1951-52,78586,"Bob","Wilson",3.77,0.00,0.15
1951-52,78638,"Max","Zaslofsky",13.45,0.00,0.55
1951-52,600003,"Bob","Cousy",22.04,1.10,4.14
1951-52,600012,"George","Mikan",23.47,2.29,0.06
1952-53,76190,"Nelson","Bobb",5.81,0.00,0.26
1952-53,76210,"Vince","Boryla",9.44,0.00,0.25
1952-53,76214,"Don","Boven",7.54,0.00,0.03
1952-53,76238,"Bob","Brannum",6.98,0.27,0.98
1952-53,76241,"Jim","Brasco",4.00,0.12,0.59
1952-53,76243,"Carl","Braun",14.15,0.00,0.19
1952-53,76250,"Frank","Brian",10.77,0.00,0.23
1952-53,76301,"Dick","Bunt",2.42,0.00,0.00
1952-53,76331,"Bill","Calhoun",9.34,0.11,0.21
1952-53,76373,"Al","Cervi",4.18,0.00,0.00
1952-53,76394,"Cal","Christensen",3.13,0.00,0.04
1952-53,76404,"Nat","Clifton",10.09,1.19,0.46
1952-53,76414,"Jack","Coleman",11.35,1.11,0.22
1952-53,76428,"Gene","Conley",2.20,0.00,0.27
1952-53,76442,"Chuck","Cooper",6.31,0.19,0.46
1952-53,76452,"Ray","Corley",1.83,0.00,0.00
1952-53,76473,"Dillard","Crocker",5.61,0.00,0.11
1952-53,76506,"Henry","Darcey",1.00,0.00,0.00
1952-53,76514,"Bob","Davies",16.51,0.00,0.65
1952-53,76584,"Bob","Donham",6.04,0.00,0.78
1952-53,76636,"Thomas","Eddleman",9.02,0.00,0.06
1952-53,76702,"George","Feigenbaum",3.25,0.00,0.00
1952-53,76705,"Jake","Fendley",2.25,0.00,0.08
1952-53,76717,"Danny","Finn",11.04,0.00,0.78
1952-53,76721,"Jerry","Fleishman",9.58,0.00,0.19
1952-53,76744,"Larry","Foust",14.02,1.25,0.09
1952-53,76764,"Joe","Fulks",12.08,0.17,0.28
1952-53,76768,"Billy","Gabor",9.08,0.02,0.19
1952-53,76773,"Harry","Gallatin",12.07,2.61,0.11
1952-53,76894,"Dick","Groat",12.95,0.00,0.00
1952-53,76937,"Alex","Hannum",4.65,0.00,0.02
1952-53,76959,"Bob","Harris",6.93,0.22,0.65
1952-53,76962,"Bob","Harrison",7.26,0.00,0.11
1952-53,77007,"Clarence","Hermsen",0.33,0.00,0.33
1952-53,77032,"Lew","Hitch",3.61,0.00,0.04
1952-53,77045,"Jim","Holstein",4.46,0.00,0.04
1952-53,77050,"Red","Holzman",2.09,0.00,0.03
1952-53,77089,"Mel","Hutchins",11.53,3.00,0.06
1952-53,77132,"Arnie","Johnson",8.33,0.00,0.06
1952-53,77139,"David","Johnson",2.67,0.00,0.00
1952-53,77169,"Neil","Johnston",22.23,1.96,0.32
1952-53,77212,"Noble","Jorgensen",6.05,0.16,0.04
1952-53,77249,"Jack","Kerris",3.77,0.00,0.03
1952-53,77256,"Jack","Kiley",0.60,0.00,0.00
1952-53,77268,"George","King",11.04,0.09,1.24
1952-53,77319,"Frank","Kudelka",4.21,0.00,0.00
1952-53,77375,"Andrew","Levane",1.00,0.00,0.00
1952-53,77394,"Earl","Lloyd",7.20,0.78,0.04
1952-53,77397,"Bob","Lochmueller",3.81,0.26,0.06
1952-53,77402,"Don","Lofgran",5.98,0.21,0.15
1952-53,77425,"Ray","Lumpp",5.33,0.00,0.00
1952-53,77429,"Ed","Macauley",20.38,0.81,1.62
1952-53,77443,"John","Mahnken",2.89,0.00,0.32
1952-53,77444,"Francis","Mahoney",1.80,0.00,0.00
1952-53,77480,"Slater","Martin",10.37,0.00,0.11
1952-53,77482,"Al","Masino",5.72,0.00,0.02
1952-53,77512,"Jack","McCloskey",6.00,3.00,1.00
1952-53,77514,"Paul","McConnell",4.82,0.00,0.00
1952-53,77536,"Al","McGuire",6.15,0.00,0.24
1952-53,77537,"Dick","McGuire",7.21,0.35,0.75
1952-53,77551,"Jack","McMahon",7.20,0.00,0.15
1952-53,77573,"Don","Meineke",10.87,0.00,0.02
1952-53,77587,"Stan","Miasek",6.17,0.00,0.10
1952-53,77590,"Ed","Mikan",4.79,1.14,0.21
1952-53,77593,"Vern","Mikkelsen",14.44,0.72,0.22
1952-53,77599,"Eddie","Miller",4.71,0.00,0.00
1952-53,77610,"Dave","Minor",7.70,0.00,0.13
1952-53,77619,"Bill","Mlkvy",7.43,0.04,0.09
1952-53,77631,"Jim","Mooney",8.47,0.73,0.20
1952-53,77713,"Jack","Nichols",14.51,0.32,0.15
1952-53,77742,"John","O'Boyle",1.00,0.00,0.00
1952-53,77743,"Buckshot","O'Brien",2.20,0.00,0.00
1952-53,77767,"Mike","O'Neill",3.33,0.00,0.00
1952-53,77775,"Wally","Osterkorn",5.39,0.66,0.05
1952-53,77778,"Don","Otten",5.95,0.00,0.00
1952-53,77780,"Claude","Overton",4.67,0.44,0.22
1952-53,77821,"Johnny","Payak",6.27,0.00,0.08
1952-53,77853,"Andy","Phillip",9.90,0.22,0.84
1952-53,77867,"Jim","Pollard",13.45,0.24,0.35
1952-53,77868,"Ralph","Polson",3.97,0.00,0.00
1952-53,77900,"Moe","Radovich",4.67,0.00,0.67
1952-53,77903,"Sherwin","Raiken",1.40,0.00,0.00
1952-53,77913,"George","Ratkovicz",10.69,0.62,0.40
1952-53,77967,"Arnie","Risen",12.81,1.15,0.02
1952-53,77999,"Red","Rocha",10.59,0.54,0.11
1952-53,78012,"Kenny","Rollins",2.43,0.00,0.37
1952-53,78063,"Frank","Saul",7.46,0.00,0.15
1952-53,78075,"Fred","Schaus",9.91,0.00,0.17
1952-53,78076,"Dolph","Schayes",17.96,6.02,0.49
1952-53,78091,"Howie","Schultz",2.42,0.00,0.03
1952-53,78094,"Freddie","Scolari",11.69,0.00,0.69
1952-53,78115,"George","Senesky",5.48,0.13,0.85
1952-53,78117,"Paul","Seymour",14.76,0.14,1.04
1952-53,78125,"Charlie","Share",5.35,0.00,0.06
1952-53,78126,"Bill","Sharman",15.89,0.00,0.75
1952-53,78153,"Connie","Simmons",11.25,0.00,0.12
1952-53,78169,"Whitey","Skoog",3.52,0.00,0.12
1952-53,78225,"Odie","Spears",8.82,0.00,0.02
1952-53,78280,"Dick","Surhoff",1.86,0.00,0.00
1952-53,78405,"Ernie","Vandeweghe",12.24,0.00,0.22
1952-53,78453,"Bobby","Wanzer",15.15,0.00,0.30
1952-53,78616,"Mark","Workman",4.86,0.00,0.04
1952-53,78638,"Max","Zaslofsky",11.91,0.00,0.05
1952-53,600003,"Bob","Cousy",20.05,0.51,4.44
1952-53,600012,"George","Mikan",20.59,2.37,0.11
1953-54,76008,"Donald","Ackerman",1.74,0.17,0.52
1953-54,76081,"Jim","Baechtold",6.16,0.56,0.69
1953-54,76102,"Don","Barksdale",7.28,0.72,0.94
1953-54,76110,"Leo","Barnhorst",1.73,0.13,0.13
1953-54,76114,"Ernie","Barrett",2.28,0.44,0.46
1953-54,76136,"Ernie","Beck",6.92,1.58,0.92
1953-54,76145,"Irv","Bemoras",7.07,0.46,0.20
1953-54,76210,"Vince","Boryla",7.89,0.57,0.27
1953-54,76238,"Bob","Brannum",5.61,1.65,0.97
1953-54,76243,"Carl","Braun",14.35,0.45,0.65
1953-54,76250,"Frank","Brian",6.21,0.09,0.30
1953-54,76331,"Bill","Calhoun",8.03,0.42,0.30
1953-54,76394,"Cal","Christensen",5.83,0.69,0.23
1953-54,76404,"Nat","Clifton",9.40,1.69,0.65
1953-54,76414,"Jack","Coleman",9.51,1.32,0.44
1953-54,76442,"Chuck","Cooper",3.55,0.68,0.60
1953-54,76514,"Bob","Davies",12.00,0.31,0.55
1953-54,76536,"Walt","Davis",5.61,2.18,0.50
1953-54,76584,"Bob","Donham",6.03,0.60,1.41
1953-54,76626,"Gene","Dyker",1.60,0.30,0.40
1953-54,76630,"Ed","Earle",2.00,1.00,0.00
1953-54,76717,"Danny","Finn",7.05,1.02,1.75
1953-54,76744,"Larry","Foust",15.23,3.27,0.34
1953-54,76760,"Jim","Fritsche",0.50,0.00,0.00
1953-54,76764,"Joe","Fulks",2.53,0.47,0.25
1953-54,76768,"Billy","Gabor",8.66,1.25,2.25
1953-54,76773,"Harry","Gallatin",13.05,6.10,0.52
1953-54,76800,"Jack","George",9.66,2.54,2.07
1953-54,76837,"Bato","Govedarica",3.16,0.74,1.00
1953-54,76838,"Joe","Graboski",13.10,3.85,0.84
1953-54,76886,"Norm","Grekin",0.00,0.00,0.00
1953-54,76937,"Alex","Hannum",6.23,0.52,0.34
1953-54,76959,"Bob","Harris",5.79,1.67,0.59
1953-54,76962,"Bob","Harrison",5.33,0.47,0.47
1953-54,77032,"Lew","Hitch",7.98,2.30,0.34
1953-54,77045,"Jim","Holstein",3.27,0.35,0.34
1953-54,77050,"Red","Holzman",3.74,0.19,0.50
1953-54,77062,"Bob","Houbregs",4.70,0.50,0.10
1953-54,77089,"Mel","Hutchins",10.11,1.22,0.45
1953-54,77169,"Neil","Johnston",24.63,3.92,1.29
1953-54,77247,"Bill","Kenville",5.77,2.87,1.42
1953-54,77268,"George","King",11.74,2.89,2.97
1953-54,77292,"Dick","Knostman",3.25,4.00,1.50
1953-54,77347,"Bob","Lavoy",5.10,3.40,0.91
1953-54,77394,"Earl","Lloyd",9.05,5.61,1.34
1953-54,77402,"Don","Lofgran",5.00,0.53,0.42
1953-54,77414,"Clyde","Lovellette",8.14,0.83,0.13
1953-54,77429,"Ed","Macauley",19.11,1.95,1.89
1953-54,77480,"Slater","Martin",9.75,0.26,0.89
1953-54,77482,"Al","Masino",3.79,0.58,0.53
1953-54,77536,"Al","McGuire",3.09,0.63,0.63
1953-54,77537,"Dick","McGuire",8.93,0.78,1.73
1953-54,77551,"Jack","McMahon",9.95,0.24,0.79
1953-54,77573,"Don","Meineke",5.44,0.41,0.09
1953-54,77590,"Ed","Mikan",2.33,1.00,0.22
1953-54,77593,"Vern","Mikkelsen",11.19,0.91,0.34
1953-54,77624,"Jack","Molinas",11.23,0.67,0.23
1953-54,77675,"Ken","Murray",2.95,0.19,0.17
1953-54,77695,"Jim","Neal",4.74,3.19,0.34
1953-54,77713,"Jack","Nichols",5.73,0.97,0.42
1953-54,77736,"Mike","Novak",0.25,0.25,0.25
1953-54,77775,"Wally","Osterkorn",8.80,5.62,1.82
1953-54,77843,"Bob","Peterson",2.50,0.00,0.00
1953-54,77849,"Jim","Phelan",1.00,2.50,1.00
1953-54,77853,"Andy","Phillip",10.49,0.57,1.48
1953-54,77867,"Jim","Pollard",12.06,0.95,0.52
1953-54,77913,"George","Ratkovicz",8.26,1.50,0.34
1953-54,77925,"Frank","Reddout",2.17,0.00,0.00
1953-54,77967,"Arnie","Risen",13.19,1.45,0.25
1953-54,78063,"Frank","Saul",6.57,0.25,0.46
1953-54,78075,"Fred","Schaus",7.30,1.07,0.52
1953-54,78076,"Dolph","Schayes",17.31,10.24,2.56
1953-54,78086,"Dick","Schnittker",4.54,0.38,0.22
1953-54,78094,"Freddie","Scolari",7.17,0.34,0.39
1953-54,78115,"George","Senesky",1.69,0.61,0.61
1953-54,78117,"Paul","Seymour",12.75,3.48,4.28
1953-54,78125,"Charlie","Share",8.46,1.41,0.21
1953-54,78126,"Bill","Sharman",15.76,0.63,1.47
1953-54,78153,"Connie","Simmons",10.19,1.82,0.60
1953-54,78163,"Zeke","Sinicola",1.22,0.00,0.11
1953-54,78169,"Whitey","Skoog",6.52,0.41,0.51
1953-54,78187,"Ed","Smith",2.92,0.50,0.25
1953-54,78212,"Joe","Smyth",1.71,0.29,0.00
1953-54,78225,"Odie","Spears",7.88,0.42,0.31
1953-54,78278,"Don","Sunderlage",11.61,0.29,0.41
1953-54,78280,"Dick","Surhoff",4.14,0.21,0.03
1953-54,78284,"Norm","Swanson",1.69,0.13,0.12
1953-54,78359,"Bill","Tosheff",7.24,0.37,0.52
1953-54,78405,"Ernie","Vandeweghe",5.83,0.58,0.08
1953-54,78447,"Paul","Walther",6.52,1.46,1.17
1953-54,78448,"Rabbit","Walthour",0.50,0.00,0.00
1953-54,78453,"Bobby","Wanzer",13.31,0.25,0.58
1953-54,78628,"George","Yardley",8.80,0.55,0.20
1953-54,78638,"Max","Zaslofsky",11.20,0.26,0.61
1953-54,78639,"Robert","Zawoluk",8.32,1.63,0.52
1953-54,600003,"Bob","Cousy",18.42,1.27,4.02
1953-54,600012,"George","Mikan",17.91,3.28,0.39
1954-55,76049,"Don","Anielak",3.00,2.00,0.00
1954-55,76056,"Paul","Arizin",21.03,4.39,1.35
1954-55,76081,"Jim","Baechtold",13.92,0.92,0.96
1954-55,76102,"Don","Barksdale",10.44,3.63,0.94
1954-55,76238,"Bob","Brannum",6.25,2.70,0.97
1954-55,76243,"Carl","Braun",15.13,0.86,0.93
1954-55,76246,"Tom","Brennan",0.91,0.00,0.00
1954-55,76250,"Frank","Brian",9.58,0.06,0.10
1954-55,76331,"Bill","Calhoun",6.59,0.26,0.49
1954-55,76345,"Bob","Carney",3.63,0.05,0.11
1954-55,76393,"Fred","Christ",3.33,0.33,0.67
1954-55,76394,"Cal","Christensen",4.99,0.79,0.25
1954-55,76404,"Nat","Clifton",13.15,2.06,0.67
1954-55,76414,"Jack","Coleman",12.83,3.13,0.53
1954-55,76434,"Bert","Cook",3.19,0.11,0.24
1954-55,76442,"Chuck","Cooper",8.21,0.56,0.31
1954-55,76454,"Larry","Costello",6.21,1.26,2.11
1954-55,76514,"Bob","Davies",12.06,0.44,1.19
1954-55,76536,"Walt","Davis",2.73,0.97,0.20
1954-55,76555,"George","Dempsey",7.33,1.60,1.27
1954-55,76578,"Fred","Diute",1.57,0.00,0.00
1954-55,76693,"Dick","Farley",5.91,1.67,0.96
1954-55,76704,"Ray","Felix",14.36,4.19,0.32
1954-55,76717,"Danny","Finn",4.81,1.81,2.19
1954-55,76744,"Larry","Foust",17.01,1.36,0.14
1954-55,76760,"Jim","Fritsche",3.21,1.14,0.07
1954-55,76768,"Billy","Gabor",5.67,0.67,3.67
1954-55,76773,"Harry","Gallatin",14.60,6.65,0.69
1954-55,76800,"Jack","George",11.35,1.34,2.16
1954-55,76838,"Joe","Graboski",13.60,4.61,1.23
1954-55,76891,"Chuck","Grigsby",2.29,0.14,0.43
1954-55,76937,"Alex","Hannum",5.91,0.19,0.19
1954-55,76962,"Bob","Harrison",10.06,0.46,0.56
1954-55,76986,"Herm","Hedderick",0.80,0.00,0.00
1954-55,76999,"Don","Henriksen",5.13,1.77,0.22
1954-55,77032,"Lew","Hitch",6.04,0.95,0.16
1954-55,77036,"Bear, The Body","Hoffman",2.62,0.83,0.48
1954-55,77045,"Jim","Holstein",4.52,0.81,0.27
1954-55,77062,"Bob","Houbregs",6.20,0.30,0.02
1954-55,77089,"Mel","Hutchins",11.92,0.43,0.19
1954-55,77169,"Neil","Johnston",22.72,7.64,1.21
1954-55,77219,"Ed","Kalafat",4.82,0.79,0.10
1954-55,77230,"Michael","Kearns",0.17,0.33,0.83
1954-55,77247,"Bill","Kenville",7.11,2.49,1.53
1954-55,77248,"Johnny","Kerr",10.47,4.28,0.72
1954-55,77268,"George","King",8.88,1.99,3.37
1954-55,77287,"Bob","Knight",3.50,0.50,4.00
1954-55,77394,"Earl","Lloyd",10.22,5.40,1.39
1954-55,77414,"Clyde","Lovellette",18.70,2.20,0.21
1954-55,77429,"Ed","Macauley",17.61,3.32,1.68
1954-55,77430,"Ronnie","MacGilvray",1.33,0.00,0.33
1954-55,77467,"Tom","Marshall",7.93,0.79,0.19
1954-55,77477,"Phil","Martin",1.71,0.14,0.29
1954-55,77480,"Slater","Martin",13.53,0.74,1.39
1954-55,77499,"Ken","McBride",9.75,0.50,0.50
1954-55,77537,"Dick","McGuire",9.11,0.85,2.85
1954-55,77551,"Jack","McMahon",9.11,0.57,0.99
1954-55,77563,"Carl","McNulty",2.00,0.00,0.00
1954-55,77573,"Don","Meineke",5.81,0.41,0.09
1954-55,77593,"Vern","Mikkelsen",18.46,2.01,0.49
1954-55,77634,"Jackie","Moore",4.91,0.55,0.14
1954-55,77648,"Dwight","Morrison",4.34,2.25,0.56
1954-55,77675,"Ken","Murray",7.05,0.73,1.14
1954-55,77682,"Boris","Nachamkin",3.33,0.00,0.00
1954-55,77713,"Jack","Nichols",9.94,2.94,1.05
1954-55,77775,"Wally","Osterkorn",2.95,2.21,0.58
1954-55,77791,"Togo","Palazzi",4.62,0.89,0.25
1954-55,77843,"Bob","Peterson",4.16,0.32,0.19
1954-55,77847,"Bob","Pettit",20.33,3.83,0.44
1954-55,77853,"Andy","Phillip",9.69,0.33,1.58
1954-55,77867,"Jim","Pollard",10.81,1.10,0.27
1954-55,77907,"Frank","Ramsey",11.20,1.45,1.23
1954-55,77913,"George","Ratkovicz",1.78,0.22,0.11
1954-55,77967,"Arnie","Risen",11.48,2.87,0.29
1954-55,77999,"Red","Rocha",11.31,4.97,1.61
1954-55,78010,"Al","Roges",2.50,0.00,0.00
1954-55,78020,"Dick","Rosenthal",7.82,0.18,0.12
1954-55,78063,"Frank","Saul",4.45,0.05,0.14
1954-55,78076,"Dolph","Schayes",18.49,9.89,2.18
1954-55,78086,"Dick","Schnittker",10.36,0.94,0.32
1954-55,78094,"Freddie","Scolari",3.18,0.38,1.03
1954-55,78113,"Frank","Selvy",18.38,0.22,0.22
1954-55,78117,"Paul","Seymour",14.64,3.21,4.96
1954-55,78125,"Charlie","Share",11.88,1.94,0.16
1954-55,78126,"Bill","Sharman",18.43,0.84,1.66
1954-55,78142,"Gene","Shue",4.11,0.49,0.52
1954-55,78153,"Connie","Simmons",7.72,5.44,1.80
1954-55,78169,"Whitey","Skoog",10.90,0.74,0.67
1954-55,78225,"Odie","Spears",9.51,0.69,0.32
1954-55,78232,"Art","Spoelstra",6.11,0.74,0.16
1954-55,78278,"Don","Sunderlage",2.56,0.22,0.33
1954-55,78374,"Jim","Tucker",4.95,2.25,0.90
1954-55,78380,"Jack","Turner",4.34,0.26,0.26
1954-55,78447,"Paul","Walther",2.45,0.16,0.13
1954-55,78453,"Bobby","Wanzer",13.01,0.82,0.72
1954-55,78506,"Lucian","Whitaker",0.67,0.33,0.33
1954-55,78628,"George","Yardley",17.35,0.82,0.12
1954-55,78638,"Max","Zaslofsky",11.21,0.16,0.26
1954-55,78639,"Robert","Zawoluk",6.39,1.15,0.52
1954-55,79635,"Bobby","Watson",2.81,0.27,0.21
1954-55,600003,"Bob","Cousy",21.18,1.56,4.15
1955-56,76056,"Paul","Arizin",24.17,6.24,2.10
1955-56,76062,"Jesse","Arnelle",4.74,1.19,0.03
1955-56,76069,"Richard","Atha",3.88,0.67,0.38
1955-56,76081,"Jim","Baechtold",10.83,0.92,1.01
1955-56,76114,"Ernie","Barrett",7.00,0.89,1.53
1955-56,76136,"Ernie","Beck",5.24,2.52,1.06
1955-56,76164,"Don","Bielke",2.00,0.14,0.00
1955-56,76243,"Carl","Braun",15.36,1.12,1.86
1955-56,76250,"Frank","Brian",6.19,0.51,0.51
1955-56,76404,"Nat","Clifton",8.86,2.51,1.11
1955-56,76414,"Jack","Coleman",12.77,2.65,1.29
1955-56,76429,"Ed","Conlin",8.27,4.55,1.97
1955-56,76442,"Chuck","Cooper",4.51,0.81,0.36
1955-56,76524,"James","Davis",0.50,0.25,0.00
1955-56,76536,"Walt","Davis",4.61,2.97,0.64
1955-56,76555,"George","Dempsey",4.75,3.03,2.50
1955-56,76561,"Walter","Devlin",7.90,0.41,0.42
1955-56,76611,"Walter","Dukes",7.75,3.68,0.37
1955-56,76693,"Dick","Farley",6.62,2.11,2.01
1955-56,76701,"Ron","Feiereisel",3.00,0.00,0.30
1955-56,76704,"Ray","Felix",12.25,3.40,0.29
1955-56,76708,"Al","Ferrari",8.26,0.88,0.72
1955-56,76723,"Ed","Fleming",12.52,1.63,0.70
1955-56,76744,"Larry","Foust",16.17,2.21,0.36
1955-56,76773,"Harry","Gallatin",14.00,4.97,1.15
1955-56,76783,"Dick","Garmaker",5.67,0.55,0.42
1955-56,76800,"Jack","George",13.86,3.36,5.58
1955-56,76828,"Tom","Gola",10.78,8.01,5.32
1955-56,76838,"Joe","Graboski",14.33,7.65,2.33
1955-56,76937,"Alex","Hannum",5.44,1.17,0.65
1955-56,76958,"Chris","Harris",2.41,0.20,0.39
1955-56,76962,"Bob","Harrison",8.49,0.58,0.86
1955-56,76989,"Dick","Hemric",7.04,2.03,0.49
1955-56,76998,"Larry","Hennessy",3.74,0.70,0.72
1955-56,77032,"Lew","Hitch",4.13,1.17,0.43
1955-56,77045,"Jim","Holstein",2.67,0.67,0.22
1955-56,77055,"Johnny","Horan",1.89,0.17,0.06
1955-56,77062,"Bob","Houbregs",11.11,1.63,0.51
1955-56,77089,"Mel","Hutchins",12.00,2.09,0.73
1955-56,77169,"Neil","Johnston",22.09,11.04,2.77
1955-56,77219,"Ed","Kalafat",7.90,2.03,0.60
1955-56,77247,"Bill","Kenville",7.38,2.75,2.08
1955-56,77248,"Johnny","Kerr",13.33,7.90,1.12
1955-56,77268,"George","King",10.34,3.18,5.40
1955-56,77394,"Earl","Lloyd",8.41,6.19,1.52
1955-56,77409,"Jim","Loscutoff",8.34,4.73,0.62
1955-56,77414,"Clyde","Lovellette",21.44,4.83,0.83
1955-56,77429,"Ed","Macauley",17.44,2.30,1.89
1955-56,77480,"Slater","Martin",13.29,0.75,1.82
1955-56,77537,"Dick","McGuire",6.79,1.00,2.22
1955-56,77551,"Jack","McMahon",7.22,0.50,0.93
1955-56,77573,"Don","Meineke",7.13,0.90,0.45
1955-56,77579,"Chuck","Mencel",4.61,0.50,0.61
1955-56,77593,"Vern","Mikkelsen",13.36,2.22,0.52
1955-56,77634,"Jackie","Moore",2.38,1.75,0.38
1955-56,77648,"Dwight","Morrison",3.15,1.59,0.54
1955-56,77713,"Jack","Nichols",14.42,6.42,1.85
1955-56,77722,"Chuck","Noble",9.57,0.82,1.15
1955-56,77791,"Togo","Palazzi",5.95,1.16,0.44
1955-56,77799,"Medford","Park",3.71,1.05,0.51
1955-56,77843,"Bob","Peterson",5.34,1.33,0.34
1955-56,77847,"Bob","Pettit",25.60,8.75,0.74
1955-56,77853,"Andy","Phillip",5.80,0.70,2.30
1955-56,77932,"Richie","Regan",7.85,0.38,0.82
1955-56,77955,"Dick","Ricketts",8.97,1.59,0.87
1955-56,77967,"Arnie","Risen",8.00,4.24,0.90
1955-56,77999,"Red","Rocha",9.95,5.30,1.82
1955-56,78061,"Bob","Santini",2.75,0.00,0.00
1955-56,78072,"Bob","Schafer",4.35,0.31,0.25
1955-56,78076,"Dolph","Schayes",20.38,11.95,2.63
1955-56,78086,"Dick","Schnittker",11.32,0.99,0.59
1955-56,78106,"Ken","Sears",12.85,3.49,0.72
1955-56,78113,"Frank","Selvy",11.00,0.35,0.00
1955-56,78117,"Paul","Seymour",11.21,2.59,4.76
1955-56,78125,"Charlie","Share",13.56,3.75,0.52
1955-56,78126,"Bill","Sharman",19.92,1.04,2.88
1955-56,78142,"Gene","Shue",9.10,0.99,1.03
1955-56,78153,"Connie","Simmons",5.35,0.78,0.25
1955-56,78169,"Whitey","Skoog",11.58,1.08,0.99
1955-56,78225,"Odie","Spears",6.82,0.61,0.32
1955-56,78232,"Art","Spoelstra",8.56,1.29,0.31
1955-56,78249,"Jack","Stephens",10.32,1.18,0.74
1955-56,78374,"Jim","Tucker",3.89,2.99,0.52
1955-56,78388,"Jack","Twyman",14.51,1.60,0.46
1955-56,78405,"Ernie","Vandeweghe",4.40,1.20,1.40
1955-56,78453,"Bobby","Wanzer",10.35,0.69,0.51
1955-56,78564,"Bob","Williams",3.25,0.80,0.00
1955-56,78628,"George","Yardley",17.38,2.87,0.76
1955-56,78638,"Max","Zaslofsky",9.78,0.56,0.56
1955-56,600003,"Bob","Cousy",18.83,2.89,5.85
1955-56,600012,"George","Mikan",10.63,1.29,0.32
1955-56,600016,"Maurice","Stokes",16.75,8.67,1.60
1956-57,76006,"Forest","Able",0.00,1.00,1.00
1956-57,76056,"Paul","Arizin",25.59,7.66,1.97
1956-57,76061,"Bob","Armstrong",1.40,1.80,0.15
1956-57,76081,"Jim","Baechtold",4.78,0.51,0.27
1956-57,76096,"John","Barber",1.40,0.40,0.00
1956-57,76136,"Ernie","Beck",6.96,4.03,2.46
1956-57,76145,"Irv","Bemoras",5.06,0.56,0.11
1956-57,76156,"Gary","Bergen",1.33,0.33,0.17
1956-57,76160,"Al","Bianchi",8.26,1.04,0.56
1956-57,76243,"Carl","Braun",13.92,0.60,0.85
1956-57,76313,"Bob","Burrow",6.03,0.78,0.12
1956-57,76404,"Nat","Clifton",10.60,2.21,0.46
1956-57,76414,"Jack","Coleman",10.38,3.73,0.34
1956-57,76429,"Ed","Conlin",13.42,2.45,1.00
1956-57,76454,"Larry","Costello",7.60,4.33,3.19
1956-57,76536,"Walt","Davis",6.62,4.55,0.78
1956-57,76555,"George","Dempsey",4.55,3.27,1.83
1956-57,76561,"Walter","Devlin",6.69,0.47,0.46
1956-57,76611,"Walter","Dukes",10.04,3.92,0.14
1956-57,76704,"Ray","Felix",11.99,1.96,0.07
1956-57,76723,"Ed","Fleming",6.98,0.71,0.33
1956-57,76744,"Larry","Foust",12.56,2.13,0.18
1956-57,76773,"Harry","Gallatin",15.06,4.22,0.24
1956-57,76783,"Dick","Garmaker",16.38,0.63,0.40
1956-57,76800,"Jack","George",10.49,4.57,4.60
1956-57,76838,"Joe","Graboski",14.36,8.19,1.88
1956-57,76877,"Si","Green",11.54,1.85,1.08
1956-57,76902,"Richie","Guerin",9.64,1.06,0.85
1956-57,76912,"Cliff","Hagan",5.97,1.84,0.29
1956-57,76937,"Alex","Hannum",3.18,0.82,0.12
1956-57,76962,"Bob","Harrison",8.74,0.62,0.68
1956-57,76988,"Tom","Heinsohn",16.15,4.46,0.89
1956-57,76989,"Dick","Hemric",5.42,1.79,0.34
1956-57,76998,"Larry","Hennessy",6.43,1.05,0.57
1956-57,77032,"Lew","Hitch",4.18,2.07,0.40
1956-57,77049,"Joe","Holup",7.38,1.45,0.46
1956-57,77052,"Bob","Hopkins",5.74,1.40,0.15
1956-57,77062,"Bob","Houbregs",11.13,1.13,0.26
